"","cases_per_1000","deaths_per_1000","death_per_case","white_pop_density","black_pop_density","hispanic_pop_density","asian_pop_density","amerindian_pop_density","children_density","poverty_density","local_commuters_density","commuters_in_groups_density","out_of_town_commuters_density","two_parent_families_with_young_children_density","unemployed_pop_density","some_college_and_associates_degree_density","pop_determined_poverty_status_density","not_us_citizen_pop_density","masters_degree_density","bachelors_degree_density","associates_degree_density","k12_students_density","income_under_40_per_density","income_over_40_under_100_density","income_over_100_density","income_200000_or_more_density","children_in_single_female_hh_density","households_public_asst_or_food_stamps_density","median_income_density","employed_pop__density","total_pop_per_1000","bad","state","county"
"1418",78.9000257003341,1.62768782660841,0.0206297502714441,0.968388589051658,0.0161055427053885,0.00968045917930266,0,0,0.193266512464662,0.125417630429196,0.320483166281162,0.0445472457808618,0.0579114195151204,0.0354664610639938,0.0227876295725178,0.14991861560867,0.986978497387133,0,0.034010108798081,0.0616808018504241,0.034010108798081,0.126359976013022,0.186841428938576,0.147091578857192,0.034952454381907,0.00565407350295554,0.0300693909020817,0.050372654844513,3.43467831748479,0.413175704617493,11.673,"TRUE","WV","Grant County"
"1419",78.8778206952633,0.20329335230738,0.00257731958762887,0.904926475570916,0.0323914074676425,0.0248017889815003,0.00853832079690994,0.00738632513383479,0.255336450498069,0.169749949176662,0.335705089110253,0.043369248492241,0.0257504912922681,0.0506878091753066,0.00969031645998509,0.260012197601138,0.966592125770821,0.00535339161076099,0.0316459985091821,0.0807074608660297,0.0316459985091821,0.175713220844345,0.193060920241241,0.147997560479772,0.0332723453276411,0.0066409161753744,0.0523819204445348,0.0464186487768517,2.66849630683743,0.434641187233177,14.757,"FALSE","KS","Bourbon County"
"1420",78.8438422030379,2.07627581685062,0.0263340263340263,0.921046880122391,0.0178122609550869,0.0254070593377773,0.0309255819036171,0.000109277674571085,0.1999235056278,0.101136487815539,0.39274396240848,0.0311441372527593,0.0345863840017484,0.0454595126215714,0.0218008960769315,0.135067205769861,0.961971369249262,0.0165009288602339,0.0593924161293848,0.123647688777183,0.0593924161293848,0.131679597858158,0.142880559501694,0.163424762321058,0.077040760572615,0.0222380067752158,0.0401595454048738,0.0389574909845918,3.07343459731177,0.47328160856737,18.302,"TRUE","PA","Montour County"
"1421",78.8238419980515,3.27694624036844,0.0415730337078652,0.94960588079001,0.00708528916836418,0.0181560534939332,0.00460543795943672,0.0119564254716146,0.163758745903817,0.137808874324683,0.281463112213267,0.0434859622708352,0.0477371357718537,0.0260384376937384,0.0233814542556018,0.220441059250731,0.97041891772208,0.0077938180852006,0.0349836152687982,0.097334159950403,0.0349836152687982,0.109467717651227,0.253564786112833,0.179612080418032,0.0317952351430343,0.0057567974492959,0.0456115490213444,0.0607563546187229,3.2568417323532,0.387565317509521,11.291,"TRUE","MI","Iron County"
"1422",78.7485242030697,1.94805194805195,0.0247376311844078,0.844296044864227,0.0810507674144038,0.0317296340023613,0.00633116883116883,0.00146841794569067,0.228224616292798,0.162012987012987,0.359511511216057,0.046362160566706,0.0456685360094451,0.0328881345926801,0.0371458087367178,0.216484651711924,0.975014757969303,0.0105962219598583,0.0396103896103896,0.0766602715466352,0.0396103896103896,0.156368063754427,0.173273317591499,0.168617178276269,0.0542945690672963,0.00844893742621015,0.0732880755608028,0.0800103305785124,0.341462514757969,0.445971074380165,135.52,"TRUE","OH","Clark County"
"1423",78.7167497600099,1.30059145944942,0.016522423288749,0.929860960579692,0.0204997987179884,0.0261976279689097,0.00814417985321896,0.0020437865791348,0.207010807295699,0.125569008763509,0.332734648375809,0.0371907224475893,0.0773232589105998,0.0335366797758028,0.0334128139225219,0.214845322515715,0.918805933174372,0.00585266156752237,0.0379339175672746,0.071966060756201,0.0379339175672746,0.143157959929396,0.147121667234385,0.18093704518007,0.0591459449416282,0.00535719815439879,0.0423930882853869,0.048059951072988,1.57068095252841,0.447929891927043,32.293,"TRUE","IN","Jefferson County"
"1424",78.6996814364321,1.01361135244715,0.0128794848206072,0.907906168549088,0.0330871705763105,0.0424992759918911,0.013249348392702,0.00123081378511439,0.201057051838981,0.146539241239502,0.343976252534028,0.0595134665508254,0.0773240660295395,0.0327975673327541,0.0250506805676224,0.139226759339705,0.988850275123081,0.0151317694758181,0.0293947292209673,0.0676223573704025,0.0293947292209673,0.143788010425717,0.181074428033594,0.174413553431798,0.0417752678830003,0.00535766000579206,0.0500289603243556,0.0579930495221547,3.08231972198089,0.467926440776137,13.812,"TRUE","WV","Hardy County"
"1425",78.6970010341262,2.17166494312306,0.0275952693823916,0.915305067218201,0.00268872802481903,0.0715615305067218,0.00093071354705274,0.00196483971044467,0.243329886246122,0.104239917269907,0.369803516028956,0.0560496380558428,0.0223371251292658,0.0576008273009307,0.0205791106514995,0.25635987590486,0.959669079627715,0.025129265770424,0.0434332988624612,0.115718717683557,0.0434332988624612,0.15253360910031,0.139503619441572,0.176628748707342,0.0601861427094105,0.0106514994829369,0.0292657704239917,0.0208893485005171,5.52378490175801,0.477456049638056,9.67,"TRUE","KS","Pratt County"
"1426",78.6058633896739,0.562422068644212,0.00715496331178387,0.644797356536501,0.216673700266532,0.0522486112961475,0.0476327615242675,0.001368959247934,0.235414720460277,0.162645282395711,0.443347344689738,0.0520842723654515,0.0316328508735891,0.0495641428408457,0.0311821154568742,0.178428999598726,0.976454858249695,0.0576781781035128,0.0655488960173338,0.162178591743006,0.0655488960173338,0.149053016855909,0.140740338905168,0.159782115297322,0.0760777562470732,0.0193584878265538,0.0747845843700913,0.0571372956034549,0.0449291467857778,0.518562720431557,1253.507,"FALSE","OH","Franklin County"
"1427",78.5716819810551,1.14591833114556,0.014584368085971,0.755628481214744,0.144130272820804,0.0581615638414872,0.0167914286727924,0.00251179621811473,0.235800191577678,0.126529960620144,0.390009578883883,0.043459750949019,0.0600347678007592,0.0491822471352042,0.0307269308546493,0.207553127328201,0.986869833611239,0.0326710895093483,0.0554120693936921,0.133142938233938,0.0554120693936921,0.161907971760031,0.12986128357044,0.1689821548941,0.0735090644623408,0.0152410685777131,0.0601553907829851,0.0487458757583283,0.203930890126654,0.485652960584667,281.87,"TRUE","SC","Lexington County"
